source_code,src_db_name,src_table_name,ods_table_name,col_name,col_type,col_comm,core_tag,ext_tags,ref_table,ref_column,join_miss_rate,agg_suggest,unit,time_role,scd_type,complex_type,fact_candidate,evidence_score,confidence,review_status,reason,updated_at
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,response_speed_basis,varchar(255),【服务与配合】：响应度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：响应度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,project_manager,varchar(255),项目经理,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目经理,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,department,varchar(255),部门,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:部门,事实表退化维度",2026-04-12
yummy001,yummy,technical_evaluation_general_contracting_supervision,ods_yummy_technical_evaluation_general_contracting_supervision,technical_responsible_person,varchar(255),技术负责人,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:技术负责人,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_to_be_evaluated,varchar(255),待评分项目,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:待评分项目标识,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,is_assessment_completed,varchar(255),是否已完成评估,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:是否已完成评估,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,evaluator,varchar(255),评分人员,退化维度,,,,,,,,,,Y(初判),3,中,pending,"命名+注释:评分人名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,business_evaluation_total_score,varchar(255),业务评价总分,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:业务评价总分,评价总分跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,contract_amount,varchar(255),合同金额,可加度量,,,,,sum,元,,,,Y(初判),3,中,pending,"注释:合同金额,可跨维度求和",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,our_company_entity,varchar(255),我司主体,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:我司主体,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,supplier_name,varchar(255),供应商名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:供应商名称,事实表退化维度(无独立供应商ID)",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_type,varchar(255),项目类型,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目类型,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_name,varchar(255),项目名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_quantity_requirement_score,varchar(255),【人员配备】：人员数量要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_quantity_requirement_basis,varchar(255),【人员配备】：人员数量要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员数量要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_professional_qualification_score,varchar(255),【人员配备】：人员专业及资质证书要求（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_professional_qualification_basis,varchar(255),【人员配备】：人员专业及资质证书要求-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配备】：人员专业及资质证书要求-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_manager_score,varchar(255),【人员配置】：项目经理（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目经理（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_manager_basis,varchar(255),【人员配置】：项目经理-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：项目经理-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_attendance_score,varchar(255),【人员配置】：人员出勤（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_attendance_basis,varchar(255),【人员配置】：人员出勤-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【人员配置】：人员出勤-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,organizational_tool_score,varchar(255),【组织管理】：组织工具（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：组织工具（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,organizational_tool_basis,varchar(255),【组织管理】：组织工具-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：组织工具-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_deployment_plan_score,varchar(255),【组织管理】：施工部署及施工方案、施工平面布置（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工部署及施工方案、施工平面布置（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_deployment_plan_basis,varchar(255),【组织管理】：施工部署及施工方案、施工平面布置-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【组织管理】：施工部署及施工方案、施工平面布置-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_personnel_quality_control_score,varchar(255),【质量管理】：施工人员质量控制（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工人员质量控制（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_personnel_quality_control_basis,varchar(255),【质量管理】：施工人员质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工人员质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_machinery_quality_control_score,varchar(255),【质量管理】：施工机械质量控制（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工机械质量控制（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_machinery_quality_control_basis,varchar(255),【质量管理】：施工机械质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工机械质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,material_quality_control_score,varchar(255),【质量管理】：材料的质量控制(3分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：材料的质量控制(3分),评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,material_quality_control_basis,varchar(255),【质量管理】：材料的质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：材料的质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,process_technology_quality_control_score,varchar(255),【质量管理】：工艺技术质量控制（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：工艺技术质量控制（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,process_technology_quality_control_basis,varchar(255),【质量管理】：工艺技术质量控制-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：工艺技术质量控制-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,system_debugging_score,varchar(255),【质量管理】：系统调试（4分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：系统调试（4分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,system_debugging_basis,varchar(255),【质量管理】：系统调试-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：系统调试-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_score,varchar(255),【质量管理】：施工图会审及技术交底（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工图会审及技术交底（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,construction_drawing_review_technical_briefing_basis,varchar(255),【质量管理】：施工图会审及技术交底-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：施工图会审及技术交底-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,major_quality_defects_score,varchar(255),【质量管理】：较大质量缺陷（10分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：较大质量缺陷（10分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,major_quality_defects_basis,varchar(255),【质量管理】：较大质量缺陷-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：较大质量缺陷-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,quality_defect_rectification_score,varchar(255),【质量管理】：质量缺陷整改（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【质量管理】：质量缺陷整改（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,quality_defect_rectification_basis,varchar(255),【质量管理】：质量缺陷整改-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【质量管理】：质量缺陷整改-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_system_score,varchar(255),【安全管理】：安全制度情况（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全制度情况（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_system_basis,varchar(255),【安全管理】：安全制度情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全制度情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,civilized_construction_measures_score,varchar(255),【安全管理】：文明施工管理措施（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：文明施工管理措施（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,civilized_construction_measures_basis,varchar(255),【安全管理】：文明施工管理措施-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：文明施工管理措施-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_qualification_score,varchar(255),【安全管理】：安全资质（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全资质（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_qualification_basis,varchar(255),【安全管理】：安全资质-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全资质-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_safety_score,varchar(255),【安全管理】：人的安全（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：人的安全（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,personnel_safety_basis,varchar(255),【安全管理】：人的安全-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：人的安全-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,special_operations_score,varchar(255),【安全管理】：特种作业（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：特种作业（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,special_operations_basis,varchar(255),【安全管理】：特种作业-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：特种作业-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,material_equipment_safety_score,varchar(255),【安全管理】：材料/设备安全（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：材料/设备安全（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,material_equipment_safety_basis,varchar(255),【安全管理】：材料/设备安全-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：材料/设备安全-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,hazard_and_risk_handling_score,varchar(255),【安全管理】：危险源及隐患处理（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：危险源及隐患处理（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,hazard_and_risk_handling_basis,varchar(255),【安全管理】：危险源及隐患处理-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：危险源及隐患处理-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_protection_measures_score,varchar(255),【安全管理】：安全防护规范及措施（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全防护规范及措施（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,safety_protection_measures_basis,varchar(255),【安全管理】：安全防护规范及措施-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【安全管理】：安全防护规范及措施-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,schedule_plan_score,varchar(255),【进度管理】：进度计划（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度计划（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,schedule_plan_basis,varchar(255),【进度管理】：进度计划-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度计划-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,schedule_progress_score,varchar(255),【进度管理】：进度情况（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度情况（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,schedule_progress_basis,varchar(255),【进度管理】：进度情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：进度情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,human_material_machine_impact_score,varchar(255),【进度管理】：人材机的影响（5分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【进度管理】：人材机的影响（5分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,human_material_machine_impact_basis,varchar(255),【进度管理】：人材机的影响-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【进度管理】：人材机的影响-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,cross_operation_score,varchar(255),【服务与配合】：交叉作业（3分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：交叉作业（3分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,cross_operation_basis,varchar(255),【服务与配合】：交叉作业-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：交叉作业-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,coordination_meeting_organization_score,varchar(255),【服务与配合】：组织协调会议（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：组织协调会议（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,coordination_meeting_organization_basis,varchar(255),【服务与配合】：组织协调会议-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：组织协调会议-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,meeting_attendance_score,varchar(255),【服务与配合】：参会情况（2分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：参会情况（2分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,meeting_attendance_basis,varchar(255),【服务与配合】：参会情况-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：参会情况-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,response_speed_score,varchar(255),【服务与配合】：响应度（4分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务与配合】：响应度（4分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,response_speed_basis,varchar(255),【服务与配合】：响应度-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务与配合】：响应度-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,project_manager,varchar(255),项目经理,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目经理,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_miscellaneous,ods_yummy_technical_evaluation_miscellaneous,technical_responsible_person,varchar(255),技术负责人,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:技术负责人,事实表中人员名称退化维度",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,project_to_be_evaluated,varchar(255),待评分项目,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:待评分项目标识,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,is_assessment_completed,varchar(255),是否已完成评估,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:是否已完成评估,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,evaluator,varchar(255),评分人员,退化维度,,,,,,,,,,Y(初判),3,中,pending,"命名+注释:评分人名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,business_evaluation_total_score,varchar(255),业务评价总分,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:业务评价总分,评价总分跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,contract_amount,varchar(255),合同金额,可加度量,,,,,sum,元,,,,Y(初判),3,中,pending,"注释:合同金额,可跨维度求和",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,our_company_entity,varchar(255),我司主体,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:我司主体,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,supplier_name,varchar(255),供应商名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:供应商名称,事实表退化维度(无独立供应商ID)",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,project_type,varchar(255),项目类型,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目类型,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,project_name,varchar(255),项目名称,退化维度,,,,,,,,,,Y(初判),3,中,pending,"注释:项目名称,事实表中退化维度",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,project_stage,varchar(255),项目阶段,低基数离散属性候选,,,,,,,,,,Y(初判),3,中,pending,"注释:项目阶段,枚举/状态类字段",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,operational_stability_score,varchar(255),【设备稳定性】：运行稳定性（35分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备稳定性】：运行稳定性（35分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,operational_stability_basis,varchar(255),【设备稳定性】：运行稳定性-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备稳定性】：运行稳定性-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,equipment_stability_score,varchar(255),【设备稳定性】：设备稳定性（25分）,不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【设备稳定性】：设备稳定性（25分）,评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,equipment_stability_basis,varchar(255),【设备稳定性】：设备稳定性-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【设备稳定性】：设备稳定性-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,abnormal_issue_response_timeliness_score,varchar(255),【服务品质】：异常问题处置及时性（20分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务品质】：异常问题处置及时性（20分),评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,abnormal_issue_response_timeliness_basis,varchar(255),【服务品质】：异常问题处置及时性-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务品质】：异常问题处置及时性-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,missing_rectification_timeliness_score,varchar(255),【服务品质】：缺失整改时效性（10分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务品质】：缺失整改时效性（10分),评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,missing_rectification_timeliness_basis,varchar(255),【服务品质】：缺失整改时效性-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务品质】：缺失整改时效性-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,other_service_quality_score,varchar(255),【服务品质】：其他（10分),不可加度量,,,,,avg,分,,,,Y(初判),3,中,pending,"注释:【服务品质】：其他（10分),评分项跨评价取均值",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,other_service_quality_basis,varchar(255),【服务品质】：其他-评分依据,维度属性,,,,,,,,,,Y(初判),3,中,pending,"注释:【服务品质】：其他-评分依据,评分依据文本描述",2026-04-12
yummy001,yummy,technical_evaluation_post_delivery,ods_yummy_technical_evaluation_post_delivery,attachment,varchar(255),附件,维度属性,,,,,,,,,,Y(初判),2,低,pending,注释:附件路径/链接,2026-04-12
